transaction_id,account_id,transaction_date,transaction_time,transaction_type,amount,currency,branch_id,merchant_category,is_flagged
TX00021486,ACC000441,2026-08-18,02:28,ATM Para Çekme,-728.75,TRY,BR018,,False
TX00021487,ACC000441,2026-08-22,15:05,ATM Para Çekme,-1436.35,TRY,BR015,,False
TX00021488,ACC000442,2026-01-16,11:37,Maaş Yatışı,26750.78,TRY,BR015,,False
TX00021489,ACC000442,2026-02-02,05:18,Havale/EFT,3053.42,TRY,BR006,,False
TX00021490,ACC000442,2026-02-16,15:51,Maaş Yatışı,24314.12,TRY,BR003,,False
TX00021491,ACC000442,2026-03-11,15:26,ATM Para Çekme,-247.62,TRY,BR007,,False
TX00021492,ACC000442,2026-03-26,18:38,Döviz İşlemi,6262.43,TRY,BR006,,False
TX00021493,ACC000442,2026-04-01,00:15,Maaş Yatışı,20697.39,TRY,BR014,,False
TX00021494,ACC000442,2026-04-04,08:17,Döviz İşlemi,2885.16,TRY,BR019,,False
TX00021495,ACC000442,2026-04-10,23:06,Fatura Ödemesi,-783.64,TRY,BR013,,False
TX00021496,ACC000442,2026-04-22,10:49,Yatırım İşlemi,3829.46,TRY,BR014,,False
TX00021497,ACC000442,2026-05-06,05:44,Maaş Yatışı,19129.49,TRY,BR017,,False
TX00021498,ACC000442,2026-05-18,09:16,Maaş Yatışı,35271.12,TRY,BR004,,False
TX00021499,ACC000442,2026-05-29,03:35,Maaş Yatışı,19686.83,TRY,BR007,,False
TX00021500,ACC000442,2026-06-07,21:03,Market/Alışveriş,-3737.59,TRY,BR016,Seyahat,False
TX00021501,ACC000442,2026-06-08,05:49,Maaş Yatışı,31530.5,TRY,BR004,,False
TX00021502,ACC000442,2026-06-13,11:16,ATM Para Çekme,-588.27,TRY,BR012,,False
TX00021503,ACC000442,2026-06-23,02:05,Havale/EFT,-846.48,TRY,BR010,,False
TX00021504,ACC000442,2026-07-01,20:50,Fatura Ödemesi,-761.94,TRY,BR017,,False
TX00021505,ACC000442,2026-07-07,06:08,Kredi Kartı Harcaması,1123.66,TRY,BR006,Akaryakıt,False
TX00021506,ACC000442,2026-07-08,17:11,Fatura Ödemesi,-205.71,TRY,BR005,,False
TX00021507,ACC000442,2026-07-29,22:22,ATM Para Çekme,-3761.53,TRY,BR012,,False
TX00021508,ACC000442,2026-07-31,18:50,Kredi Kartı Harcaması,433.86,TRY,BR002,Market,False
TX00021509,ACC000442,2026-08-05,02:57,Fatura Ödemesi,-532.7,TRY,BR016,,False
TX00021510,ACC000443,2024-09-14,23:34,Kredi Kartı Harcaması,753.76,TRY,BR017,Eğitim,False
TX00021511,ACC000443,2024-09-25,05:42,Döviz İşlemi,-3250.32,TRY,BR019,,False
TX00021512,ACC000443,2024-09-26,00:24,Döviz İşlemi,-5922.06,TRY,BR013,,False
TX00021513,ACC000443,2024-11-14,14:05,Market/Alışveriş,-5034.07,TRY,BR001,Diğer,True
TX00021514,ACC000443,2024-11-16,07:58,Fatura Ödemesi,-361.54,TRY,BR015,,False
TX00021515,ACC000443,2024-11-26,21:37,Yatırım İşlemi,2718.89,TRY,BR003,,False
TX00021516,ACC000443,2024-12-18,03:18,Havale/EFT,2027.12,TRY,BR001,,False
TX00021517,ACC000443,2024-12-25,02:31,Fatura Ödemesi,-1523.27,TRY,BR015,,False
TX00021518,ACC000443,2025-01-03,16:25,Döviz İşlemi,176.22,TRY,BR009,,False
TX00021519,ACC000443,2025-01-07,07:12,Market/Alışveriş,-1655.59,TRY,BR002,Eğitim,False
TX00021520,ACC000443,2025-01-15,15:11,Fatura Ödemesi,-370.04,TRY,BR017,,False
TX00021521,ACC000443,2025-01-29,09:37,ATM Para Çekme,-984.13,TRY,BR002,,False
TX00021522,ACC000443,2025-01-30,06:40,Döviz İşlemi,928.77,TRY,BR008,,False
TX00021523,ACC000443,2025-02-03,21:56,Fatura Ödemesi,-518.62,TRY,BR017,,False
TX00021524,ACC000443,2025-03-01,10:21,Fatura Ödemesi,-866.25,TRY,BR003,,False
TX00021525,ACC000443,2025-03-25,04:43,Havale/EFT,-128.65,TRY,BR016,,False
TX00021526,ACC000443,2025-04-13,16:33,ATM Para Çekme,-733.59,TRY,BR003,,False
TX00021527,ACC000443,2025-05-07,03:43,Kredi Kartı Harcaması,1575.33,TRY,BR010,Sağlık,False
TX00021528,ACC000443,2025-05-11,16:32,Döviz İşlemi,-1933.88,TRY,BR010,,False
TX00021529,ACC000443,2025-05-26,09:15,Fatura Ödemesi,-70.02,TRY,BR004,,False
TX00021530,ACC000443,2025-07-01,13:10,Fatura Ödemesi,-860.84,TRY,BR004,,False
TX00021531,ACC000443,2025-07-19,06:46,Havale/EFT,-688.52,TRY,BR005,,False
TX00021532,ACC000443,2025-07-23,23:28,ATM Para Çekme,-2214.8,TRY,BR009,,False
TX00021533,ACC000443,2025-08-08,18:18,Maaş Yatışı,28356.41,TRY,BR020,,False
TX00021534,ACC000443,2025-08-17,03:03,Döviz İşlemi,505.33,TRY,BR013,,False
TX00021535,ACC000443,2025-09-02,19:59,Yatırım İşlemi,-6091.06,TRY,BR005,,False
TX00021536,ACC000443,2025-09-21,17:37,ATM Para Çekme,-72.13,TRY,BR007,,False
TX00021537,ACC000443,2025-09-30,01:24,ATM Para Çekme,-3829.0,TRY,BR008,,False
TX00021538,ACC000443,2025-10-07,07:52,Havale/EFT,-8506.98,TRY,BR007,,False
TX00021539,ACC000443,2025-10-16,06:55,Yatırım İşlemi,2259.71,TRY,BR015,,False
TX00021540,ACC000443,2025-10-22,08:19,Kredi Kartı Harcaması,1826.87,TRY,BR001,E-ticaret,False
TX00021541,ACC000443,2025-10-29,08:18,Market/Alışveriş,1026.22,TRY,BR020,E-ticaret,False
TX00021542,ACC000443,2025-10-31,03:30,Kredi Kartı Harcaması,3002.51,TRY,BR011,Eğitim,False
TX00021543,ACC000443,2025-11-16,08:22,Market/Alışveriş,-1409.25,TRY,BR017,Elektronik,False
TX00021544,ACC000443,2026-01-01,13:38,Fatura Ödemesi,-331.9,TRY,BR016,,False
TX00021545,ACC000443,2026-01-03,13:37,Yatırım İşlemi,2090.71,TRY,BR005,,False
TX00021546,ACC000443,2026-01-26,10:00,ATM Para Çekme,-2672.4,TRY,BR009,,False
TX00021547,ACC000443,2026-03-04,13:30,Döviz İşlemi,-284.3,TRY,BR011,,True
TX00021548,ACC000443,2026-03-06,18:33,Havale/EFT,664.61,TRY,BR012,,False
TX00021549,ACC000443,2026-03-07,06:29,Yatırım İşlemi,4387.49,TRY,BR008,,False
TX00021550,ACC000443,2026-03-13,03:05,Market/Alışveriş,1548.86,TRY,BR008,Eğitim,False
TX00021551,ACC000443,2026-04-15,09:52,Havale/EFT,1284.35,TRY,BR008,,False
TX00021552,ACC000443,2026-04-20,09:40,Yatırım İşlemi,-3098.24,TRY,BR019,,False
TX00021553,ACC000443,2026-05-07,20:15,Havale/EFT,-2605.22,TRY,BR004,,False
TX00021554,ACC000443,2026-05-12,02:09,Market/Alışveriş,1685.44,TRY,BR018,Seyahat,False
TX00021555,ACC000443,2026-05-14,13:06,Market/Alışveriş,-5556.81,TRY,BR005,Sağlık,False
TX00021556,ACC000443,2026-05-15,08:54,Yatırım İşlemi,-1247.37,TRY,BR009,,True
TX00021557,ACC000443,2026-05-16,13:32,Fatura Ödemesi,-325.31,TRY,BR001,,False
TX00021558,ACC000443,2026-06-04,11:23,Maaş Yatışı,21146.76,TRY,BR005,,False
TX00021559,ACC000443,2026-06-07,23:38,Maaş Yatışı,16505.23,TRY,BR004,,False
TX00021560,ACC000443,2026-06-10,19:32,Kredi Kartı Harcaması,3637.93,TRY,BR014,Fatura/Kamu,False
TX00021561,ACC000443,2026-06-24,21:08,ATM Para Çekme,-573.95,TRY,BR016,,False
TX00021562,ACC000443,2026-07-05,14:26,Market/Alışveriş,-2757.18,TRY,BR019,Diğer,False
TX00021563,ACC000443,2026-07-18,14:06,Yatırım İşlemi,1135.45,TRY,BR016,,False
TX00021564,ACC000443,2026-08-17,14:30,Fatura Ödemesi,-494.98,TRY,BR009,,False
TX00021565,ACC000444,2026-06-13,23:17,Maaş Yatışı,12852.27,TRY,BR018,,False
TX00021566,ACC000444,2026-06-17,09:06,Kredi Kartı Harcaması,1175.26,TRY,BR016,Eğitim,False
TX00021567,ACC000444,2026-06-18,00:01,ATM Para Çekme,-155.42,TRY,BR018,,False
TX00021568,ACC000444,2026-06-22,02:03,Havale/EFT,5034.54,TRY,BR017,,False
TX00021569,ACC000444,2026-06-25,03:47,Fatura Ödemesi,-381.32,TRY,BR019,,False
TX00021570,ACC000444,2026-06-26,11:56,ATM Para Çekme,-1772.03,TRY,BR004,,False
TX00021571,ACC000444,2026-06-28,22:21,Kredi Kartı Harcaması,603.81,TRY,BR010,Diğer,False
TX00021572,ACC000444,2026-06-29,04:52,Fatura Ödemesi,-187.7,TRY,BR010,,False
TX00021573,ACC000444,2026-07-11,12:04,Yatırım İşlemi,-2772.95,TRY,BR015,,False
TX00021574,ACC000444,2026-07-15,15:37,Yatırım İşlemi,-894.38,TRY,BR008,,False
TX00021575,ACC000444,2026-07-20,01:59,ATM Para Çekme,-1313.27,TRY,BR017,,False
TX00021576,ACC000444,2026-07-21,15:48,Kredi Kartı Harcaması,2425.17,TRY,BR011,Restoran,False
TX00021577,ACC000444,2026-07-22,08:48,Market/Alışveriş,-2882.05,TRY,BR015,Elektronik,False
TX00021578,ACC000444,2026-07-28,14:33,Kredi Kartı Harcaması,614.93,TRY,BR003,Fatura/Kamu,False
TX00021579,ACC000444,2026-07-29,19:15,ATM Para Çekme,-1181.99,TRY,BR006,,False
TX00021580,ACC000444,2026-07-30,14:53,ATM Para Çekme,-946.35,TRY,BR013,,False
TX00021581,ACC000444,2026-08-01,21:24,Maaş Yatışı,19461.56,TRY,BR019,,False
TX00021582,ACC000444,2026-08-05,05:53,ATM Para Çekme,-967.81,TRY,BR019,,False
TX00021583,ACC000444,2026-08-06,22:52,Maaş Yatışı,18069.75,TRY,BR013,,False
TX00021584,ACC000444,2026-08-10,06:09,Fatura Ödemesi,-339.49,TRY,BR003,,False
TX00021585,ACC000444,2026-08-11,21:07,Döviz İşlemi,-2938.46,TRY,BR012,,False
TX00021586,ACC000444,2026-08-12,11:41,Döviz İşlemi,-433.99,TRY,BR013,,False
TX00021587,ACC000444,2026-08-13,02:30,Yatırım İşlemi,-7022.65,TRY,BR009,,False
TX00021588,ACC000444,2026-08-14,20:52,Döviz İşlemi,2388.25,TRY,BR011,,False
TX00021589,ACC000444,2026-08-17,19:06,Maaş Yatışı,21768.01,TRY,BR011,,False
TX00021590,ACC000444,2026-08-18,21:19,Kredi Kartı Harcaması,793.28,TRY,BR010,Fatura/Kamu,False
TX00021591,ACC000445,2026-06-23,20:10,ATM Para Çekme,-2048.61,EUR,BR014,,False
TX00021592,ACC000445,2026-06-24,10:08,Maaş Yatışı,17388.61,EUR,BR010,,False
TX00021593,ACC000445,2026-07-11,00:24,ATM Para Çekme,-1597.26,EUR,BR018,,False
TX00021594,ACC000445,2026-08-01,18:18,Maaş Yatışı,31207.93,EUR,BR018,,False
TX00021595,ACC000445,2026-08-03,00:29,Döviz İşlemi,-4659.8,EUR,BR008,,False
TX00021596,ACC000445,2026-08-17,03:39,Maaş Yatışı,23192.36,EUR,BR006,,False
TX00021597,ACC000445,2026-08-19,23:18,Kredi Kartı Harcaması,1697.38,EUR,BR020,Restoran,False
TX00021598,ACC000446,2026-06-28,10:26,Fatura Ödemesi,-1034.85,EUR,BR004,,False
TX00021599,ACC000446,2026-07-25,04:05,Market/Alışveriş,-829.27,EUR,BR011,Fatura/Kamu,False
TX00021600,ACC000446,2026-08-03,07:13,Kredi Kartı Harcaması,5433.03,EUR,BR019,Fatura/Kamu,False
TX00021601,ACC000446,2026-08-08,02:32,Maaş Yatışı,22157.26,EUR,BR011,,False
TX00021602,ACC000447,2025-03-21,11:30,Havale/EFT,1364.95,TRY,BR010,,False
TX00021603,ACC000447,2025-04-03,05:05,Havale/EFT,-3804.31,TRY,BR005,,False
TX00021604,ACC000447,2025-04-09,03:24,ATM Para Çekme,-2929.53,TRY,BR018,,False
TX00021605,ACC000447,2025-04-12,17:07,Kredi Kartı Harcaması,940.09,TRY,BR008,Sağlık,False
TX00021606,ACC000447,2025-04-14,02:23,Fatura Ödemesi,-609.05,TRY,BR003,,False
TX00021607,ACC000447,2025-04-20,08:02,Döviz İşlemi,-6960.98,TRY,BR011,,False
TX00021608,ACC000447,2025-04-23,16:04,ATM Para Çekme,-1256.61,TRY,BR009,,False
TX00021609,ACC000447,2025-04-24,03:51,Döviz İşlemi,-4745.63,TRY,BR015,,False
TX00021610,ACC000447,2025-04-26,06:54,Yatırım İşlemi,-361.57,TRY,BR016,,False
TX00021611,ACC000447,2025-05-04,16:06,Havale/EFT,-1685.97,TRY,BR005,,False
TX00021612,ACC000447,2025-05-17,19:46,Döviz İşlemi,-3414.5,TRY,BR012,,False
TX00021613,ACC000447,2025-05-20,15:11,ATM Para Çekme,-318.21,TRY,BR014,,False
TX00021614,ACC000447,2025-05-31,10:14,Market/Alışveriş,546.83,TRY,BR003,Seyahat,False
TX00021615,ACC000447,2025-06-03,01:20,Maaş Yatışı,23463.08,TRY,BR004,,False
TX00021616,ACC000447,2025-06-06,08:54,ATM Para Çekme,-2630.41,TRY,BR012,,False
TX00021617,ACC000447,2025-06-11,21:14,Kredi Kartı Harcaması,2013.24,TRY,BR020,Sağlık,False
TX00021618,ACC000447,2025-06-16,15:53,Kredi Kartı Harcaması,2933.73,TRY,BR007,E-ticaret,False
TX00021619,ACC000447,2025-06-17,03:29,Market/Alışveriş,1986.33,TRY,BR008,Elektronik,False
TX00021620,ACC000447,2025-06-19,09:48,Havale/EFT,-1846.44,TRY,BR003,,False
TX00021621,ACC000447,2025-06-24,11:04,Döviz İşlemi,1931.68,TRY,BR014,,False
TX00021622,ACC000447,2025-06-30,23:33,Döviz İşlemi,-84.09,TRY,BR013,,False
TX00021623,ACC000447,2025-07-03,23:04,ATM Para Çekme,-423.38,TRY,BR003,,False
TX00021624,ACC000447,2025-07-06,10:50,ATM Para Çekme,-470.22,TRY,BR008,,False
TX00021625,ACC000447,2025-07-14,06:55,Döviz İşlemi,4372.51,TRY,BR002,,False
TX00021626,ACC000447,2025-07-29,14:54,ATM Para Çekme,-348.7,TRY,BR012,,False
TX00021627,ACC000447,2025-07-31,06:31,Döviz İşlemi,1297.88,TRY,BR010,,False
TX00021628,ACC000447,2025-08-04,23:37,Market/Alışveriş,4249.8,TRY,BR006,Elektronik,False
TX00021629,ACC000447,2025-08-29,06:15,Maaş Yatışı,19700.03,TRY,BR006,,False
TX00021630,ACC000447,2025-09-02,09:03,Maaş Yatışı,19657.77,TRY,BR015,,False
TX00021631,ACC000447,2025-09-14,21:32,Havale/EFT,2223.31,TRY,BR006,,False
TX00021632,ACC000447,2025-09-16,16:06,Maaş Yatışı,21936.1,TRY,BR012,,False
TX00021633,ACC000447,2025-09-17,15:15,Maaş Yatışı,26080.01,TRY,BR008,,False
TX00021634,ACC000447,2025-09-21,17:21,Havale/EFT,-5688.78,TRY,BR007,,False
TX00021635,ACC000447,2025-09-24,23:11,Fatura Ödemesi,-240.17,TRY,BR018,,False
TX00021636,ACC000447,2025-09-28,10:40,Kredi Kartı Harcaması,1111.86,TRY,BR004,Sağlık,False
TX00021637,ACC000447,2025-10-07,11:12,Havale/EFT,279.45,TRY,BR017,,False
TX00021638,ACC000447,2025-10-15,07:53,Maaş Yatışı,25639.33,TRY,BR002,,False
TX00021639,ACC000447,2025-10-25,02:31,Maaş Yatışı,14519.89,TRY,BR005,,False
TX00021640,ACC000447,2025-10-27,18:38,Döviz İşlemi,2122.3,TRY,BR001,,False
TX00021641,ACC000447,2025-11-10,21:00,Döviz İşlemi,3677.16,TRY,BR009,,False
TX00021642,ACC000447,2025-11-11,07:13,Maaş Yatışı,19942.95,TRY,BR020,,False
TX00021643,ACC000447,2025-12-01,18:24,Maaş Yatışı,16833.19,TRY,BR004,,False
TX00021644,ACC000447,2025-12-06,14:59,ATM Para Çekme,-2172.64,TRY,BR011,,False
TX00021645,ACC000447,2025-12-12,01:07,Fatura Ödemesi,-649.2,TRY,BR014,,False
TX00021646,ACC000447,2025-12-17,01:27,Fatura Ödemesi,-2122.92,TRY,BR010,,False
TX00021647,ACC000447,2025-12-18,02:25,Fatura Ödemesi,-543.16,TRY,BR017,,False
TX00021648,ACC000447,2025-12-20,17:03,Fatura Ödemesi,-576.96,TRY,BR008,,False
TX00021649,ACC000447,2025-12-21,06:49,Fatura Ödemesi,-1799.81,TRY,BR003,,False
TX00021650,ACC000447,2025-12-29,02:55,Havale/EFT,4653.09,TRY,BR013,,False
TX00021651,ACC000447,2026-01-02,21:49,Fatura Ödemesi,-836.49,TRY,BR003,,False
TX00021652,ACC000447,2026-01-05,01:47,Fatura Ödemesi,-435.92,TRY,BR010,,False
TX00021653,ACC000447,2026-01-09,01:37,Fatura Ödemesi,-450.32,TRY,BR018,,False
TX00021654,ACC000447,2026-01-10,18:33,Havale/EFT,1312.67,TRY,BR014,,False
TX00021655,ACC000447,2026-01-12,22:39,Kredi Kartı Harcaması,837.19,TRY,BR020,Seyahat,False
TX00021656,ACC000447,2026-01-13,05:48,Fatura Ödemesi,-1225.94,TRY,BR002,,False
TX00021657,ACC000447,2026-01-26,02:15,Maaş Yatışı,14758.78,TRY,BR018,,False
TX00021658,ACC000447,2026-02-01,04:34,Fatura Ödemesi,-239.77,TRY,BR007,,False
TX00021659,ACC000447,2026-02-07,02:53,Market/Alışveriş,-898.16,TRY,BR020,Sağlık,False
TX00021660,ACC000447,2026-02-09,20:13,Havale/EFT,1457.0,TRY,BR015,,False
TX00021661,ACC000447,2026-02-20,14:00,Market/Alışveriş,-2415.05,TRY,BR007,Eğitim,False
TX00021662,ACC000447,2026-02-21,12:25,Fatura Ödemesi,-1329.08,TRY,BR014,,False
TX00021663,ACC000447,2026-02-23,05:51,Fatura Ödemesi,-649.91,TRY,BR014,,False
TX00021664,ACC000447,2026-03-04,16:04,Yatırım İşlemi,-3365.91,TRY,BR008,,False
TX00021665,ACC000447,2026-03-06,12:10,Yatırım İşlemi,-782.28,TRY,BR010,,False
TX00021666,ACC000447,2026-03-07,08:12,Yatırım İşlemi,2619.72,TRY,BR016,,False
TX00021667,ACC000447,2026-03-10,18:09,Maaş Yatışı,15179.49,TRY,BR011,,False
TX00021668,ACC000447,2026-03-11,17:52,ATM Para Çekme,-644.12,TRY,BR004,,True
TX00021669,ACC000447,2026-03-17,04:50,ATM Para Çekme,-1638.68,TRY,BR012,,False
TX00021670,ACC000447,2026-03-20,02:37,Yatırım İşlemi,3658.4,TRY,BR020,,False
TX00021671,ACC000447,2026-03-26,01:45,Maaş Yatışı,12769.99,TRY,BR012,,False
TX00021672,ACC000447,2026-03-30,13:49,Maaş Yatışı,9374.83,TRY,BR017,,False
TX00021673,ACC000447,2026-04-03,17:34,Fatura Ödemesi,-676.27,TRY,BR015,,False
TX00021674,ACC000447,2026-04-05,15:34,Fatura Ödemesi,-1261.42,TRY,BR003,,False
TX00021675,ACC000447,2026-04-08,07:15,Yatırım İşlemi,-4709.4,TRY,BR018,,False
TX00021676,ACC000447,2026-04-12,07:24,Maaş Yatışı,18578.46,TRY,BR018,,False
TX00021677,ACC000447,2026-04-16,14:14,Fatura Ödemesi,-1972.34,TRY,BR002,,False
TX00021678,ACC000447,2026-04-23,22:47,Döviz İşlemi,-2010.98,TRY,BR014,,False
TX00021679,ACC000447,2026-05-02,18:06,ATM Para Çekme,-2386.78,TRY,BR006,,False
TX00021680,ACC000447,2026-05-03,17:29,Yatırım İşlemi,4496.58,TRY,BR007,,False
TX00021681,ACC000447,2026-05-12,10:44,Market/Alışveriş,-926.13,TRY,BR004,Eğitim,False
TX00021682,ACC000447,2026-05-14,21:43,Kredi Kartı Harcaması,1496.06,TRY,BR009,E-ticaret,False
TX00021683,ACC000447,2026-05-23,06:06,Havale/EFT,-547.62,TRY,BR010,,False
TX00021684,ACC000447,2026-05-27,18:05,Maaş Yatışı,15953.71,TRY,BR020,,False
TX00021685,ACC000447,2026-05-30,23:21,ATM Para Çekme,-85.94,TRY,BR016,,False
TX00021686,ACC000447,2026-06-08,09:11,Yatırım İşlemi,-1584.89,TRY,BR009,,False
TX00021687,ACC000447,2026-06-20,13:52,Döviz İşlemi,-6837.65,TRY,BR007,,False
TX00021688,ACC000447,2026-06-22,18:11,Yatırım İşlemi,-3852.18,TRY,BR003,,False
TX00021689,ACC000447,2026-06-24,03:22,Havale/EFT,856.87,TRY,BR016,,False
TX00021690,ACC000447,2026-06-25,16:07,Döviz İşlemi,-1213.28,TRY,BR013,,False
TX00021691,ACC000447,2026-06-29,00:31,Havale/EFT,-924.54,TRY,BR003,,False
TX00021692,ACC000447,2026-07-05,11:24,Maaş Yatışı,16509.96,TRY,BR018,,False
TX00021693,ACC000447,2026-07-18,18:53,Yatırım İşlemi,161.63,TRY,BR017,,False
TX00021694,ACC000447,2026-07-28,21:18,Döviz İşlemi,-1138.37,TRY,BR019,,False
TX00021695,ACC000447,2026-07-30,15:54,Döviz İşlemi,-5743.38,TRY,BR016,,False
TX00021696,ACC000447,2026-08-02,13:57,Fatura Ödemesi,-556.45,TRY,BR006,,False
TX00021697,ACC000447,2026-08-06,09:40,Fatura Ödemesi,-188.18,TRY,BR020,,False
TX00021698,ACC000447,2026-08-09,22:20,Havale/EFT,8825.34,TRY,BR018,,False
TX00021699,ACC000447,2026-08-23,16:28,Fatura Ödemesi,-1339.62,TRY,BR002,,False
TX00021700,ACC000448,2024-08-24,04:03,Yatırım İşlemi,4117.87,TRY,BR002,,False
TX00021701,ACC000448,2024-08-28,00:38,Yatırım İşlemi,-7425.4,TRY,BR016,,False
TX00021702,ACC000448,2024-09-20,13:47,Döviz İşlemi,2886.79,TRY,BR010,,False
TX00021703,ACC000448,2024-10-02,03:55,Maaş Yatışı,8952.24,TRY,BR019,,False
TX00021704,ACC000448,2024-10-03,06:10,Kredi Kartı Harcaması,687.04,TRY,BR009,Market,False
TX00021705,ACC000448,2024-10-04,20:33,Market/Alışveriş,2556.61,TRY,BR005,Seyahat,False
TX00021706,ACC000448,2024-10-05,14:34,Fatura Ödemesi,-566.13,TRY,BR008,,False
TX00021707,ACC000448,2024-10-07,04:03,Döviz İşlemi,268.91,TRY,BR007,,False
TX00021708,ACC000448,2024-10-13,19:44,Market/Alışveriş,2965.93,TRY,BR001,Elektronik,False
TX00021709,ACC000448,2024-10-15,07:35,Havale/EFT,-270.68,TRY,BR008,,False
TX00021710,ACC000448,2024-10-20,04:29,Fatura Ödemesi,-366.03,TRY,BR002,,False
TX00021711,ACC000448,2024-10-21,17:27,Kredi Kartı Harcaması,1546.79,TRY,BR003,Diğer,False
TX00021712,ACC000448,2024-10-25,06:08,Döviz İşlemi,2286.71,TRY,BR003,,False
TX00021713,ACC000448,2024-10-29,06:37,Havale/EFT,5465.64,TRY,BR015,,False
TX00021714,ACC000448,2024-11-01,06:54,Döviz İşlemi,-7281.71,TRY,BR011,,False
TX00021715,ACC000448,2024-11-12,06:24,Döviz İşlemi,4221.16,TRY,BR002,,False
TX00021716,ACC000448,2024-11-13,20:09,ATM Para Çekme,-3148.0,TRY,BR016,,False
TX00021717,ACC000448,2024-11-14,06:28,Maaş Yatışı,24694.8,TRY,BR003,,False
TX00021718,ACC000448,2024-11-17,05:04,Kredi Kartı Harcaması,841.03,TRY,BR017,Elektronik,False
TX00021719,ACC000448,2024-11-19,02:35,Yatırım İşlemi,-153.39,TRY,BR004,,False
TX00021720,ACC000448,2024-11-20,20:04,Havale/EFT,-4868.75,TRY,BR015,,False
TX00021721,ACC000448,2024-11-21,01:59,Maaş Yatışı,18059.89,TRY,BR016,,False
TX00021722,ACC000448,2024-11-22,16:56,Havale/EFT,-139.56,TRY,BR008,,False
TX00021723,ACC000448,2024-11-23,17:23,Döviz İşlemi,942.98,TRY,BR006,,False
TX00021724,ACC000448,2024-11-25,04:11,ATM Para Çekme,-335.69,TRY,BR002,,False
TX00021725,ACC000448,2024-11-29,15:20,Kredi Kartı Harcaması,66.82,TRY,BR008,Elektronik,False
TX00021726,ACC000448,2024-12-02,12:29,Kredi Kartı Harcaması,815.1,TRY,BR008,E-ticaret,False
TX00021727,ACC000448,2024-12-05,09:36,ATM Para Çekme,-52.47,TRY,BR008,,False
TX00021728,ACC000448,2024-12-07,12:56,Maaş Yatışı,19339.58,TRY,BR019,,False
TX00021729,ACC000448,2024-12-08,06:56,Yatırım İşlemi,361.63,TRY,BR003,,False
TX00021730,ACC000448,2024-12-11,04:45,Fatura Ödemesi,-512.31,TRY,BR017,,False
TX00021731,ACC000448,2024-12-13,20:08,Fatura Ödemesi,-63.19,TRY,BR009,,False
TX00021732,ACC000448,2024-12-19,01:36,Havale/EFT,-4636.62,TRY,BR018,,False
TX00021733,ACC000448,2024-12-27,11:14,ATM Para Çekme,-1856.91,TRY,BR005,,False
TX00021734,ACC000448,2024-12-30,03:39,Fatura Ödemesi,-1241.52,TRY,BR020,,False
TX00021735,ACC000448,2025-01-01,10:29,Fatura Ödemesi,-924.56,TRY,BR020,,False
TX00021736,ACC000448,2025-01-12,03:04,Yatırım İşlemi,4650.31,TRY,BR020,,False
TX00021737,ACC000448,2025-01-13,19:51,ATM Para Çekme,-211.76,TRY,BR009,,False
TX00021738,ACC000448,2025-01-14,03:20,Maaş Yatışı,31392.84,TRY,BR003,,False
TX00021739,ACC000448,2025-01-16,08:01,Fatura Ödemesi,-1037.46,TRY,BR016,,False
TX00021740,ACC000448,2025-01-24,07:42,Fatura Ödemesi,-936.41,TRY,BR010,,False
TX00021741,ACC000448,2025-01-26,23:19,Fatura Ödemesi,-879.73,TRY,BR004,,False
TX00021742,ACC000448,2025-01-30,04:05,Fatura Ödemesi,-262.2,TRY,BR002,,False
TX00021743,ACC000448,2025-02-10,20:13,Döviz İşlemi,-3877.35,TRY,BR016,,False
TX00021744,ACC000448,2025-02-15,15:23,ATM Para Çekme,-1396.16,TRY,BR015,,False
TX00021745,ACC000448,2025-02-22,10:32,Market/Alışveriş,-3103.63,TRY,BR011,Seyahat,False
TX00021746,ACC000448,2025-02-28,12:57,Fatura Ödemesi,-1751.81,TRY,BR015,,False
TX00021747,ACC000448,2025-03-07,22:45,ATM Para Çekme,-1482.66,TRY,BR018,,False
TX00021748,ACC000448,2025-03-12,15:43,Havale/EFT,-4461.11,TRY,BR019,,False
TX00021749,ACC000448,2025-03-16,20:24,Yatırım İşlemi,-3555.48,TRY,BR007,,False
TX00021750,ACC000448,2025-03-29,14:27,Yatırım İşlemi,-282.57,TRY,BR004,,False
TX00021751,ACC000448,2025-03-31,06:43,Fatura Ödemesi,-556.4,TRY,BR007,,False
TX00021752,ACC000448,2025-04-06,01:32,Fatura Ödemesi,-2302.98,TRY,BR016,,False
TX00021753,ACC000448,2025-04-12,06:21,Döviz İşlemi,2601.29,TRY,BR007,,False
TX00021754,ACC000448,2025-04-18,08:34,Maaş Yatışı,24731.81,TRY,BR014,,False
TX00021755,ACC000448,2025-04-23,09:59,Yatırım İşlemi,-2685.66,TRY,BR001,,False
TX00021756,ACC000448,2025-04-26,05:59,Market/Alışveriş,8009.06,TRY,BR012,Diğer,False
TX00021757,ACC000448,2025-05-04,12:00,Havale/EFT,-436.86,TRY,BR005,,False
TX00021758,ACC000448,2025-05-17,05:36,Fatura Ödemesi,-235.87,TRY,BR012,,True
TX00021759,ACC000448,2025-05-18,00:59,Kredi Kartı Harcaması,4778.52,TRY,BR015,Diğer,False
TX00021760,ACC000448,2025-05-22,03:52,Fatura Ödemesi,-402.77,TRY,BR002,,False
