account_id,customer_id,account_type,branch_id,open_date,currency,balance,interest_rate,loan_amount
ACC001427,CUS00874,Vadesiz,BR005,2025-12-17,TRY,5807.79,0.0,0.0
ACC001428,CUS00875,Vadeli,BR005,2023-09-27,TRY,7681.54,3.35,0.0
ACC001429,CUS00876,Vadesiz,BR013,2022-12-21,TRY,20682.92,0.0,0.0
ACC001430,CUS00877,Vadeli,BR008,2025-06-06,TRY,20381.68,2.94,0.0
ACC001431,CUS00878,Vadesiz,BR004,2025-12-09,TRY,21474.74,0.0,0.0
ACC001432,CUS00878,Kredi Kartı,BR009,2023-10-17,EUR,12587.39,54.91,46278.29
ACC001433,CUS00879,Vadesiz,BR006,2025-10-12,TRY,13757.21,0.0,0.0
ACC001434,CUS00880,Kredi Kartı,BR007,2024-10-29,TRY,52484.29,39.81,28899.73
ACC001435,CUS00881,Bireysel Kredi,BR009,2023-03-30,EUR,9925.87,42.73,29402.58
ACC001436,CUS00881,Vadeli,BR010,2025-07-17,TRY,27517.46,3.51,0.0
ACC001437,CUS00882,Vadeli,BR012,2025-10-15,TRY,23390.72,2.58,0.0
ACC001438,CUS00882,Kredi Kartı,BR019,2025-05-24,TRY,4520.57,43.01,13359.38
ACC001439,CUS00883,Vadeli,BR003,2024-12-06,USD,18154.81,1.89,0.0
ACC001440,CUS00883,Bireysel Kredi,BR020,2025-07-25,TRY,16871.96,50.53,6816.31
ACC001441,CUS00884,Vadeli,BR015,2026-04-28,USD,4544.26,1.72,0.0
ACC001442,CUS00884,KOBİ Kredi,BR018,2026-04-20,TRY,17648.51,40.55,190151.8
ACC001443,CUS00884,Kredi Kartı,BR016,2026-03-23,EUR,30290.15,37.07,19201.91
ACC001444,CUS00885,Vadesiz,BR007,2026-04-23,TRY,33728.73,0.0,0.0
ACC001445,CUS00885,Vadeli,BR009,2026-06-06,USD,5487.88,3.78,0.0
ACC001446,CUS00886,KOBİ Kredi,BR012,2026-03-17,TRY,9974.69,55.11,103287.25
ACC001447,CUS00886,Kredi Kartı,BR014,2024-04-17,TRY,5791.5,44.67,114625.02
ACC001448,CUS00887,KOBİ Kredi,BR020,2025-12-24,TRY,993.27,63.86,58348.44
ACC001449,CUS00887,Vadesiz,BR010,2026-01-10,TRY,15812.15,0.0,0.0
ACC001450,CUS00887,Bireysel Kredi,BR019,2025-10-30,TRY,38987.76,64.04,47717.48
ACC001451,CUS00888,Bireysel Kredi,BR016,2024-06-13,TRY,21954.31,60.46,24648.39
ACC001452,CUS00889,Vadeli,BR013,2025-02-07,TRY,11114.21,2.67,0.0
ACC001453,CUS00889,Bireysel Kredi,BR020,2026-04-13,TRY,52694.83,36.44,57368.68
ACC001454,CUS00889,Kredi Kartı,BR006,2025-03-29,TRY,29591.57,50.72,50777.66
ACC001455,CUS00890,KOBİ Kredi,BR015,2025-10-23,TRY,15098.85,55.22,7266.33
ACC001456,CUS00891,Vadeli,BR010,2025-04-16,TRY,30493.82,3.16,0.0
ACC001457,CUS00892,Vadesiz,BR018,2024-05-17,TRY,22300.83,0.0,0.0
ACC001458,CUS00893,Vadeli,BR009,2025-03-29,USD,13974.98,2.31,0.0
ACC001459,CUS00894,Vadeli,BR018,2023-10-19,TRY,6828.62,3.45,0.0
ACC001460,CUS00894,KOBİ Kredi,BR020,2022-10-12,EUR,34199.2,41.36,19925.13
ACC001461,CUS00895,KOBİ Kredi,BR005,2024-06-09,TRY,30107.18,51.4,25741.93
ACC001462,CUS00895,Kredi Kartı,BR011,2024-03-30,EUR,23504.89,51.91,100482.6
ACC001463,CUS00895,Bireysel Kredi,BR001,2024-11-22,USD,20390.13,37.67,61282.11
ACC001464,CUS00896,Vadeli,BR018,2023-12-06,TRY,42678.47,4.1,0.0
ACC001465,CUS00896,Kredi Kartı,BR019,2026-03-03,TRY,24784.31,56.1,19433.76
ACC001466,CUS00896,Vadesiz,BR013,2025-05-25,EUR,21611.35,0.0,0.0
ACC001467,CUS00897,KOBİ Kredi,BR018,2025-06-29,TRY,13488.7,45.48,116386.89
ACC001468,CUS00898,Vadeli,BR019,2026-03-18,TRY,10384.07,4.07,0.0
ACC001469,CUS00899,Bireysel Kredi,BR008,2026-06-25,TRY,13071.2,45.19,60400.91
ACC001470,CUS00900,Bireysel Kredi,BR003,2024-12-14,TRY,23015.24,46.08,66853.04
